date,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
2015-04-25,93.9448478272467,25.081252697801503,17.40001321361577,97.75068163902066,72.17802808924941,55.409906519107274,77.22195284250498,40.01817301413887,54.227595063509916,62.993912604838755,1.9834989861950647,73.6657534365826,46.39131869295638,31.624606103527363,60.03609107811828,80.44499890016571,62.60877014914895,71.4867334393858,74.97176886795704,30.547256493163278
2015-04-26,15.712505941510212,13.343450913281496,0.7537620984773508,59.564329420742865,55.60616029021846,79.12733425705625,74.08430726955794,68.25004957743229,9.331845006798655,53.81343994812519,18.160267837430222,72.6924132374669,19.949860894369674,67.66121089738401,56.40262980523778,68.76243969397386,25.404538360425978,44.90571706640563,65.78710989451292,75.12223074410959
2015-04-27,6.4787184874488535,70.24907629588441,65.10704453924406,46.37967866544423,60.04204673974287,73.04749538861903,43.192917678410204,70.18132389655779,15.825248149660931,14.413029735110516,13.302060385279802,29.158623064786216,18.621456818489236,87.29311549912832,90.78539308763027,22.405935189120008,91.32640987801659,31.667195477449027,45.653417219063485,77.93388192802
2015-04-28,77.94055725268828,8.66209590544651,2.8031424930026416,43.20508336265281,83.93430236432503,22.438559157867555,90.01648572145898,2.1535195988629185,58.155919525010994,25.197011783489977,38.413434445377156,76.31842730885681,69.14243920105271,27.7597770770016,37.579360252768765,94.38981455651968,32.490917352001425,14.4958506519542,86.5718949396576,1.677687329628097
2015-04-29,21.817214238728134,65.23489320410664,61.24692345812921,33.12958689183154,37.895288164418915,77.69181579512711,4.271914283101963,80.87640300129931,42.214322741494634,5.5290575515964395,9.613485823443247,19.81629919776181,43.22382762732141,55.21910883549997,22.49441594811784,90.10842350657192,6.6786413907668045,19.05514474215445,1.6113805832525308,71.91398890280732
2015-04-30,99.83351238371817,47.878468196339476,28.70336392675923,0.39431087417729493,,16.421682270895488,87.72699525367726,74.676394224561,22.9980400019683,40.72437866035956,95.27533865593846,79.09601766546999,20.901569182527513,53.551900188053324,29.72557635755727,91.80731010291161,49.22831939366616,85.70398523864702,32.67714171905518,35.104555905502956
2015-05-01,49.98348066051608,3.1180121183122633,62.73763227924165,87.3447565382144,57.012614301305234,68.19973420171215,77.35349586565351,16.395201869562136,72.87863218004928,11.38650237637271,48.32885842824152,17.075960612065433,95.93557881533796,17.919916085826017,12.545311568008676,84.61571594793001,2.062347311075574,47.00850950286755,34.60284530509317,81.52580416100402
2015-05-02,76.10396658520118,5.724274441596011,26.665666769824302,5.687318386392404,64.85863997165983,47.76525322936125,76.34887781325432,56.81128429190579,38.182240266910895,98.79050882393179,88.9642609681551,47.395412318102856,63.72646717860666,20.823491319862853,46.83558803250075,24.24465714273363,46.91553973711523,42.237711223119135,42.77702293131206,27.581957166787653
2015-05-03,47.18054467307113,11.778223371678287,89.90260085545687,10.758987235787076,96.99302476144999,48.38247162467149,88.05329371739342,88.39751330907775,87.71785559608236,84.182592814258,0.2677464959517484,92.67826347555614,79.01834453973956,19.77266488316657,87.78499727776385,63.45112470950173,34.45828336750023,92.72209506060457,93.40261581383234,7.817966714006452
2015-05-04,78.58776292343806,41.504709282120054,74.62074958799838,63.7713588425194,17.13065640027146,76.75448453303797,87.96582545751657,64.7049943581513,43.62934357332375,13.974335466756848,17.89669842365179,18.800587309030213,55.909930326392434,78.72762250287535,64.95991297161672,97.98203496454707,90.04322752107737,8.024532475445023,64.77396446729585,49.02115365245593
2015-05-05,70.98678509873413,63.97016517527542,69.48809925354854,85.30632152647054,57.550590304144414,86.81330255813764,88.21946787832965,96.96453248016778,42.79474966378369,49.3133915377986,10.705960087835976,81.61775115423083,55.792017745686486,55.54128907479408,18.197014146236135,2.3455938113752905,4.001454735128885,22.59592579529364,72.6733466908325,10.37978479200541
2015-05-06,63.30192473385337,8.417482375808627,29.089193711106564,76.44028437257295,9.102694139229095,38.93868180420307,91.59483940714904,15.23224920496803,9.563077320625279,43.909767239931774,60.47966426944718,42.507842874899424,28.88823871412144,35.995922483737054,59.20376065101844,52.25591140065454,14.035067389452704,21.88403771019084,76.7867179218653,94.6221172184227
2015-05-07,82.91225814369238,92.1941618550159,7.042698124886638,70.37283305795205,74.25028069378912,60.178486944273516,39.8532799757514,98.05949577216865,98.8465426901321,35.20847105097341,68.05918103500103,41.02857508801794,98.78428753709856,54.83796370517222,21.75469153048072,96.01157143499185,47.016894416507014,16.087554355504064,45.52079054578011,42.696031619904176
2015-05-08,1.699599585802114,97.40846823676226,11.32765131986061,72.82222339464911,9.189001791489515,89.05614638337123,12.014135996117158,17.87703762488606,37.178273121401,11.416287403356229,70.70539782736181,28.91795910045988,12.784138240013053,98.59294064538247,28.5227335048003,36.80929364357674,76.60712402777426,14.512944130618044,68.77946015271951,37.058170423271456
2015-05-09,74.73805219528754,61.761243867231144,90.0007405154654,68.9694183129939,99.40840803978254,68.44700116599786,7.9409452050787195,57.48474675937513,80.29464149047932,52.420716632144746,31.13625790672633,26.435258840003172,68.5231525545327,99.13086415136313,54.180279363172104,1.3234041716275957,18.31040024974303,67.74544648469453,88.4181399752794,57.03042100740259
2015-05-10,48.162916936794446,83.17900178563039,,93.4240904299891,26.671723257994028,50.938532315719044,12.926854019830058,69.92260273540788,27.7961883624122,24.394984879579273,24.935362441065955,18.67364763027831,4.586444932444755,81.7768410011935,93.86389731022474,38.183577295113224,66.99780587528412,20.441297592855612,26.50437623089318,10.926092215030414
2015-05-11,0.0366189485177415,35.74780107693677,8.76899728712962,82.12804647460166,72.93791280657405,50.680749007775226,89.73698231816037,72.4746198090892,8.743616482817274,46.4069737016314,45.734095568741715,2.382777101158995,63.43692128357104,8.129904983003078,21.992647017130796,2.4381430237818025,27.588636018297798,59.31872467083122,53.62525992690811,95.09556864408296
2015-05-12,45.390068851654576,21.81189268783156,4.1878917952675065,90.28137846698542,18.277331387961958,22.490438836723158,90.47096415071988,46.0690137265413,1.6222218613753725,19.696567581937497,62.42550208343294,63.76229058432001,0.11140719773783392,9.635044277209026,76.26685233895849,63.00127474171341,94.85618783486193,24.31443621472411,20.60374197531759,79.43505938973637
2015-05-13,22.57084422309912,68.68096271974807,63.685245046819816,59.0320048886818,59.94310978465075,80.02590660884893,60.38602729734084,72.61352375296661,64.09068303681816,51.981176362894566,78.4134475937234,14.37243570597737,40.03707180484211,21.452827147090424,44.82825736148443,0.1703413081625471,87.9450858822657,80.05315073498174,27.364561248656727,55.36675477663518
2015-05-14,41.41050848202791,93.70097290048926,56.61359765819266,2.9352767513748157,5.337936846898062,99.26151075215,2.239412857483225,26.48540038841928,56.834101039084814,6.368623868202194,94.50375822271107,42.38339703367162,18.021814108902113,92.67639895798611,49.16663916017564,19.37868746884207,24.417236591771207,99.84874425010318,82.26302962903372,49.907405838002695
2015-05-15,59.153199634431985,60.69072894644291,47.88458999987919,12.198312059859418,61.19975294536464,34.37885545845484,36.50450863196908,34.319106314956535,84.18889437555384,33.37433743989824,39.73175748450372,67.88080652142469,13.30082585538037,73.92159490099401,20.757570752948983,90.38041315905807,23.214576790664022,29.9478811027995,60.486684666041846,95.71604868950128
2015-05-16,57.87329246660035,28.271252870558104,38.632055763111076,11.93511074263619,27.46386755333603,26.5800843551952,67.35269961781586,5.480913645653462,15.665091997058479,41.666195899990875,6.834870228484224,42.599892213478356,27.75095500236534,28.859958103240725,43.5791442390379,40.051303566290656,84.05701145288114,83.0232676269222,43.884965639140795,89.92203723685225
2015-05-17,36.37889599054688,3.354576529734654,60.944606474892005,44.87755090019206,71.57497791533896,35.24813027336573,41.48853140476261,99.77951915266583,66.8399934241656,47.86650020851909,31.81315101167469,68.8238078274219,84.76948567409434,57.91845917756571,9.45071302770668,74.03059418981027,50.125416918208145,71.19806712668753,99.65630775881056,39.45530642023195
2015-05-18,61.97758271472742,,56.64176367418656,2.612773582327299,19.354752426018607,99.74606801228938,87.80018111257827,59.114658051078564,53.60266431787903,77.8180130672053,98.39824223636731,1.0759239731682357,63.889246707191525,92.76079125557854,39.16261215310711,48.30686954305041,54.22108967418639,84.91431006664881,3.433377028374107,92.6809283329269
2015-05-19,32.048730132077274,70.14073407468969,23.86270220341752,81.97270788074533,32.42089926285755,1.7465186813676037,98.15642234633613,6.371799763617947,57.45077539959429,17.832881914163167,21.49765766965428,80.65894983532367,82.58110470041444,64.008380049807,46.8274024925263,38.788170190667536,39.038059886492015,93.62849043587741,42.582110537551834,72.25603983729314
2015-05-20,33.35900882340057,14.894196678658966,9.604468148050305,93.2908285723822,23.45194004686222,58.73415229117567,59.876485637302515,88.1603774347575,96.71903347027833,33.72517952976884,88.33268814198978,78.65226305139711,13.894531182750757,98.29009958372599,0.5828407846995898,93.83316164671824,2.7358260404055423,34.1096816199293,89.23220602540567,50.32675283751444
2015-05-21,45.434246422112324,25.025381665339953,63.01279276861318,52.82474535097643,34.27873321447733,97.14402761012722,91.69390919554309,70.14757273302597,72.33857421807934,45.71900438356725,96.74205072682936,6.126977962750746,15.224908628765599,78.32722541757545,9.574071837400055,11.467331458467477,0.6206135040997873,35.74274942835054,41.67286132417913,49.88385741850466
2015-05-22,50.57964396231356,7.032465642970809,77.41105198431086,64.83931454628014,64.24052039299595,74.55795808377374,73.41176176051451,89.97585040809822,78.90306714376601,44.300219037828306,68.45406418601739,51.076890636305784,22.648048229641017,88.92573144902394,68.09358112094611,88.88315021309214,90.21735560896782,39.8073910296725,68.69653569328827,74.87705647385413
2015-05-23,72.84823810176452,33.58036130086898,35.93083094409353,36.318530246877565,26.026418221305704,40.73165522998878,5.131548587867451,39.67096700376219,97.1290381693498,28.442437696023536,98.92706402100025,92.28273515552384,2.089368076398379,25.32703825348185,66.6489075453881,66.91385892653481,38.49219289344838,66.20762537890118,66.6339701855795,84.36007532523254
2015-05-24,68.1034550581352,36.6840939842616,0.6749210621587842,78.56056549975705,22.891891806559293,0.12042184507266018,19.84715160063376,59.929174554039065,40.01417356447777,90.7587506127586,83.7972371650569,45.04397926634552,90.28456221186345,68.57581148738039,54.76668121218181,10.618292161331865,75.28227703374765,8.222349270720642,85.57702843634736,67.63512425809624
2015-05-25,91.37168985086556,96.00920527500072,31.518440987156783,53.80552028592594,,6.419357483475108,71.9568112588115,44.139217610041335,91.42008667145176,45.40667169518808,51.08722192693372,41.33688047493539,62.127099754692296,19.150101731930658,57.581086655739355,71.65352299878835,44.12334155213464,15.52847653657391,10.121881728128612,69.38867356502436
2015-05-26,87.82628265941325,49.806962727347035,0.5704947488505363,23.408262446180284,5.412590667844707,36.10668554241292,29.748017970912866,70.83285528271612,57.1922260223638,99.2439744893024,22.467108158101425,39.15112879944177,8.855614533336652,56.97225712048761,97.60701862891119,80.1051543980279,51.76843515696889,54.08448324319607,33.24303698728445,55.86303190150175
2015-05-27,58.235866982172126,35.252218990974185,2.104834080008966,36.55871977432158,75.23484457300442,14.425982419602313,40.68956696583748,22.239802869510207,63.30490303985683,38.9067880547226,13.763586370998482,37.00565254446009,91.34952912475221,41.47989702662343,78.23442323345071,47.76053237885368,18.44163618023562,39.04788174337389,38.169438058191595,57.079798711458515
2015-05-28,91.30641786982379,81.61707196859719,41.8880584797247,4.975721154669643,91.82445075245023,53.629230189973384,78.72958636735012,31.85937619660848,97.73043390194333,6.467799510323891,19.609636062855895,73.03916878249993,48.01588949934607,61.533274667400875,79.02542963951934,63.5949869817958,93.98263391515195,92.5250766949598,93.50493555340877,92.32703258617117
2015-05-29,55.71912848797362,13.420650480545293,12.028023044995539,93.21940048670328,65.117492401773,10.716248954273343,49.62886462853869,73.75018890144698,45.925764081432504,48.17316431675941,33.352604092364565,85.8726874668506,16.490295338405147,29.50279272764168,44.984752063626,61.93279825520178,77.67393255888312,37.02270315997661,5.068309259229231,98.61701295943028
2015-05-30,4.718362225312944,53.394841849055055,11.246168853353055,40.91122044552322,72.21323986841361,83.30838694090149,88.61976792785934,75.5250290567747,73.35737508281932,40.35434786817397,8.789528848828375,11.787515215297507,43.61078492205402,18.008864398889067,43.27257923566287,31.022772766332242,62.538452127586,86.4069822988911,65.58574879125659,84.49888974002641
2015-05-31,21.320743732430834,0.45181597002056373,81.7401915031938,65.82720937012101,59.152036879301164,48.12613053982003,28.93797240178799,2.6620536293024633,31.17767632794177,81.79448378779242,78.39663493410166,45.2292897352727,8.826161604412942,99.9079382316685,43.617163510280896,38.11025105086111,46.71911921822964,67.34381373744489,61.48012980496189,58.47976539695687
2015-06-01,47.487558423378786,,49.08458487311888,63.22521346487171,26.29651402379949,95.6369793127243,97.54601524058249,28.739444675685178,92.50281815290064,63.13088809943348,69.34828607142445,88.02865613930696,13.066774629934608,72.64339916514098,35.297243332078445,64.37553429140561,21.55727084344009,21.430772624713313,91.71343771974814,84.12942600603938
2015-06-02,85.92039742049914,58.78839476603021,,91.69224958485536,96.93896512155554,19.07893908529994,49.4472241581551,28.892732853382284,43.975019144103356,77.8137257269685,19.98145187797695,45.70567923778969,98.36342391844323,37.59224079547367,3.208266659882697,16.702543356564227,69.75197595445965,61.69164429357726,99.35753977009274,93.52100220858722
2015-06-03,,33.92623749955849,62.797109005233295,20.035220455088677,1.3202174680599033,28.839140394698504,49.5184177496927,33.352343769597084,9.744973521878176,26.167271074481533,53.445319705056974,76.39422712459002,7.18873542962929,48.22377157894425,55.64143222411485,32.63666298283473,12.408560361360554,66.27771249682948,46.9935576798023,32.92315679858443
2015-06-04,13.648191585844383,46.891205627402485,30.07337548753516,70.52898440665848,27.3137977154599,41.436581359837746,1.2531751926077805,61.31517811489699,71.44000921369121,54.69168703627118,8.298290636635441,94.94683048374051,53.30209876444189,73.26773385777828,45.77744255708435,60.567008889694165,23.503362688790872,49.01680703396117,32.17971692035865,28.044991666843977
2015-06-05,58.229227884883436,,6.896724646845698,76.8763436145414,,2.5121440633417813,80.78885906113953,25.30812120385798,1.4720927549557006,1.3952123339374123,96.80556880324691,24.749365407549007,64.32755052946494,18.88308011166666,70.34546593694631,7.919161308830036,12.509175786933813,11.168459534872943,80.39325802804537,27.79041290087888
2015-06-06,59.36255848219594,20.55111071657563,49.55003557337013,64.3400676867422,28.163084139950513,93.30099494472903,71.46461991501373,31.578798807488695,77.4509817216297,61.54130087856948,46.037907306525824,70.01786444737003,10.585416187682961,10.554435734900814,87.58320563507075,10.981146320309666,50.74150735278915,52.524712671598,53.02253395886126,80.72538800365895
2015-06-07,99.5659593493389,64.31688202364863,67.20119609178289,7.923556379787023,7.270461070252521,31.408862683099002,31.318823062735856,39.471027460562226,99.93937255133979,72.12085031707076,64.40857711312627,43.80215159004821,61.259859728962866,73.0516004771276,54.99785849816442,83.1593233337564,77.47120214888918,56.019057874480026,14.910826424959534,69.0161501200142
2015-06-08,98.94788768544812,37.86338040111031,90.21879549558854,64.12651828968566,61.06867408612443,93.1158468302518,98.60928124031733,21.28519873946707,66.4664677284386,33.70604879156057,22.561212749831306,18.125413686307557,51.886761069620846,20.078726182444118,96.56727537588883,35.66493157074703,11.449114867487609,35.83593420219594,67.94754462424999,11.124557797360069
2015-06-09,6.9659803666366145,85.65380536843323,45.2002884160118,53.03704658951084,74.42434876924776,95.97083208501117,45.99974212877244,75.34442630859772,24.246465058459076,56.18437742852021,25.134922590188847,23.557575526049458,45.41899958027516,74.18246222547629,27.6456342122251,22.811507577819334,17.057237012874094,59.549893093309116,59.19526787084579,24.38194699820414
2015-06-10,38.86536285882789,7.7396942072692205,94.87492725951756,39.173316545435064,71.5893653706063,0.11566228654642519,8.744078451464743,53.909872170869924,30.532939582328012,66.65971780558166,88.46284875294491,69.26892974004464,36.21711417918614,23.86194274448419,56.8740195203333,67.66078858563783,7.677977763399923,57.67182364721196,74.21318998379928,60.714969952597144
2015-06-11,78.31672457779524,15.552737446243148,5.712677586854231,97.38798165099718,67.91163246963085,88.7595344510951,39.06768137433547,59.04727670602602,63.76502667156932,83.31557742342302,86.5256872867896,56.929815126054386,30.407085571653603,80.14620595269186,37.75071315510775,39.06455120672832,61.06464772038767,42.374296899693775,73.2518865797622,48.573463392193126
2015-06-12,19.048651616069566,,30.883761185628998,56.401278451486036,2.674309222360194,55.5112424754076,78.10176871975503,83.63264583318426,29.134502119145022,7.602752522715173,85.45708887621049,28.005156281974518,68.62706531111911,48.52044238872632,52.74656573077301,7.1946869102874516,49.97587058052208,65.71548608728736,79.91881136508005,9.909264671330442
2015-06-13,72.8035420403068,15.761520622876368,92.43412515760193,94.2759127122637,44.61823951611438,71.71822181090332,37.55506620473328,67.75575211981301,65.92655969526112,64.74531916014877,50.49201978148846,1.9320446173448191,44.59325209986762,96.61897801228898,73.12893825755815,97.86184076876566,13.939123850477419,11.731825693778752,23.32303542263322,27.059667148169233
2015-06-14,22.74561785273237,32.526800599205416,53.918525391969595,70.806682970692,24.160599889336222,49.767838838004344,67.75634484571647,70.90584597310726,30.311600824501326,35.06953409699833,41.82512300119979,30.481861573355793,99.95686076666225,44.92060930458174,3.6796940710795423,12.94845155730735,50.29756808892678,98.9107002041553,36.38580829955469,51.41428585401528
2015-06-15,8.138520325211374,75.97949970805007,90.97905627848746,70.72157343617405,7.98347462493616,14.319154839501058,76.19740137221396,46.31051162267526,93.71035387163936,43.0112241923998,37.66598543011182,71.32896029765108,78.27197792222803,15.54837684173438,31.130964363013835,58.979055566250004,47.220201578095136,27.378986869187006,65.91132761728466,5.0012320120132685
2015-06-16,23.465744456480742,30.37590565881918,69.32767830140416,54.2869752759876,46.478723906873554,72.62463842027029,98.14241463760047,34.81648069626071,52.486952067601045,7.3367643139439,5.210489916791072,21.11704346595199,42.37714696588214,70.54404753569217,66.81144451766373,10.512301783214706,88.02784759879135,94.3927072213157,86.89141515654205,90.68801820566784
2015-06-17,72.47433897793444,18.13537661387152,80.58018242573661,25.224760722265284,92.74558962213555,44.342861834346515,82.27488214572757,95.83143859364694,19.191663347405886,52.656977122498596,83.48995505449498,66.5597868196507,48.19160091494816,14.464430321315302,16.48438140445031,15.94243527235033,92.91232383543527,39.35535787613416,57.32990143898501,7.845727615857934
2015-06-18,97.95989927772182,27.944144376820667,98.40687177828768,33.657730161127276,8.185817483088176,45.4255673157586,8.554569894550069,59.88642063960232,9.983516797660085,70.77277809936379,76.00172893544266,64.29210917576182,37.58111343625088,20.49456879947248,47.01571745186898,47.2018032658855,33.317721053599904,67.61520398045808,93.95450775259579,87.12514789941717
2015-06-19,57.87454396933479,76.72500605204078,83.86180648479531,75.1626696044898,57.482631694198375,30.422432215118576,62.511469614629945,44.07682376660432,61.53581624936129,80.69300182764661,80.23098064793021,75.50404598511969,87.64705424090616,51.864672360886544,16.69080291428563,73.0490253242858,36.505319524054926,96.95436878345461,72.37351406667389,11.093283259876397
2015-06-20,9.666167412205418,49.198807746211,15.115855042280623,41.134085895041395,19.42861843976349,41.99720104751711,74.22671409461918,53.30925526703286,77.5767614826272,34.12572078377888,1.8139461028306325,59.2149434560106,33.58170244268449,33.81293739673761,36.06595989981335,92.31303385158192,51.76164307251678,91.26759243525929,27.41009774091211,32.0358676066562
2015-06-21,80.84706792177073,20.96450214865866,43.401840307508266,83.36277918729692,67.74431639011314,16.016797922287562,7.59460182501106,0.1439126517414957,6.1027166217407895,86.7729892740177,23.189547209786664,12.69814858669852,59.75306210904557,18.576380863723852,26.50918897052087,22.3263965972075,87.85093624854797,4.57724527457578,45.56648835749528,2.8632021870155455
2015-06-22,81.00082669891705,7.799630791398471,31.0472608692003,92.61225511144315,26.563369156795936,24.96251984075163,15.972472188945119,12.707247278562939,3.4450167518645713,65.08896002215793,43.08346051853251,59.879094713422255,69.96302197923995,98.45040205140862,96.9985384757656,51.90974297733082,0.3473677813074505,36.27157163295228,16.528162111654122,88.7092231121035
2015-06-23,61.429047765005905,50.609375676127,99.04823997361322,97.51279154803866,76.07845610555746,89.54366972179768,86.8804099878307,66.87563611205913,64.89116266298267,57.472640603597846,49.381645270539366,25.157433027733724,8.02264439679864,24.85692239043744,95.05719872589816,75.99396754832291,57.126473625594,99.00403855798045,66.09796191677172,37.468337833526576
2015-06-24,41.570665948362176,12.914806943063372,1.0504804347684193,23.080260600170142,22.465679242824198,32.48975219871024,20.155666877528667,36.89267558640804,40.75742548114022,91.71882015082986,38.21597785185421,74.723313351463,86.75932990869147,36.619798959486715,86.2559520065705,22.839163434512255,6.516669378657669,42.45385896272169,6.467807643305401,68.66969071395147
2015-06-25,32.841636229203516,39.84983385868646,6.230181436003934,70.94572677970888,18.09038933097974,0.023113139346897515,80.57924907018659,95.5439535132392,32.14876713087222,40.54181913778183,97.78649640438485,12.22102488819804,93.80058305848216,93.98735494114658,0.19027949269577737,74.15858605995196,45.51392748785539,82.00994744605023,45.177653327042336,77.41538468651244
2015-06-26,39.14518552394476,68.774311327985,88.724445906372,4.973430133741208,52.107365913075384,93.7643801991603,8.08722399956283,67.9971598230938,85.60402986187684,2.990284133855603,98.02869464949123,24.33881729569848,23.435284188389684,71.92350931323618,51.84719675045866,49.61619794790531,13.364442765832374,84.61745127930345,25.653814171836608,66.77600456200106
2015-06-27,4.7805797330209066,87.57200359121337,66.17962910330263,35.44511455837907,26.378506136238567,61.97034313298943,32.86897974111721,68.88914861163667,78.95050516347622,26.132454894145475,29.26997032695343,15.492954288713834,0.47601932670274794,13.498587771550685,31.39849818730823,98.76026313006497,3.209134828437632,89.55431200120941,12.518856401802802,96.97855998771617
2015-06-28,50.327943468760964,15.486707229549646,11.727476762003963,2.0231411118859954,20.87271590243337,24.8091893239613,39.182949549089265,2.4073522014109616,64.98173189420318,29.206704645506353,1.8963561827420317,70.80673118628233,17.359314168651295,18.73551623791434,42.368257404405384,41.829560164978155,39.63767681434484,10.009562352535673,72.63933359309846,77.42613579788181
2015-06-29,31.74499872226648,46.1002061634074,82.11258814265116,66.87369861679639,32.97185268556109,84.2136142489363,69.18349970463787,90.34892959562345,92.09020313617357,4.233217923565613,47.014461921215286,26.3500710318882,48.57270070066215,45.528740547289026,63.83377609538859,6.461496566659197,50.77601587018381,32.6565176016082,85.57476169094096,3.072082842072976
2015-06-30,22.91569922605835,43.996588454713184,55.20046544631184,91.37574228201969,95.64177532125406,69.14532939647731,10.070385353016443,11.178791277023114,80.49147204661095,57.32874930784199,64.33721936569862,28.17906556948203,98.86029864570173,7.646253691120275,77.42349502086248,44.66277532259069,25.561524016019057,8.019783005009252,52.21052228258588,20.662748023048106
2015-07-01,61.993013105308414,59.61965401433098,54.27779183352297,53.540616964226615,97.17101121963708,61.69219466170237,33.39278829563659,36.62634674251196,13.237746790668215,42.397465459391896,39.759419228349714,74.43851014983328,70.05535471691,64.11765507840713,79.60778762728873,62.369253060006194,72.10936190959642,25.512916704772092,0.42303193547374995,92.2926111407497
2015-07-02,11.231297913108628,29.4751296603173,43.036848162030154,,72.12639908758007,21.542810975016845,82.2991310719911,50.422318041738855,68.79401950597406,83.8835089506676,64.33611841813712,41.1792653911989,65.94900968611931,83.31255631085493,37.43943840482448,22.773748691462202,91.10656430974811,96.43329666881468,26.86670983653019,48.739188421318694
2015-07-03,85.81425561057611,12.853725428152407,52.712565714706095,52.61826265710198,77.95974207610575,65.33907832132297,29.27777697120352,32.67550827074878,21.40394162886813,97.64444138740515,46.126429193800064,59.58842129127038,21.71622643543053,58.4235888165218,73.42848304564154,91.11761188802203,79.3508860036894,57.796061307320166,95.26839533739661,85.57022763030173
2015-07-04,29.76499199891619,35.18401639569954,22.61656697839235,93.33389519413264,27.163365023720754,33.28032432767777,56.22643922618467,16.96348276449413,80.24204768292475,45.802265874921034,95.83912896549471,61.15695247425441,98.07084692069611,87.9718972162454,8.896683800151573,89.73644795853511,33.8009656113972,74.94425064537052,74.97452415250565,21.210844572887122
2015-07-05,13.777090110716605,56.49469534877063,67.56954665723646,58.68499932145711,70.4087660305548,41.207175580132414,41.82183322708097,27.92132721909789,79.92326481970427,34.60446296709942,81.23169150980006,9.251116538571235,18.300417941036983,65.91980792837828,59.00857351692641,88.43396036558886,97.01183276692915,6.221198787979909,92.39322605799408,84.45359813229835
